rank,title,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales
12828,airline tycoon 2,PC,2011.0,Simulation,kalypso media,0.0,0.04,0.0,0.01,0.05
12829,worms world party,GBA,2002.0,Strategy,ubisoft,0.04,0.01,0.0,0.0,0.05
12830,medabots: metabee,GBA,2002.0,Role-Playing,natsume,0.04,0.01,0.0,0.0,0.05
12831,medal of honor: airborne,PC,2007.0,Shooter,electronic arts,0.0,0.04,0.0,0.01,0.05
12832,nhl legacy,X360,2015.0,Action,electronic arts,0.05,0.0,0.0,0.01,0.05
12833,final fight: streetwise,PS2,2006.0,Action,capcom,0.03,0.02,0.0,0.01,0.05
12834,speed kings,XB,2003.0,Racing,acclaim entertainment,0.04,0.01,0.0,0.0,0.05
12835,drivers ed portable,DS,2008.0,Misc,jowood productions,0.05,0.0,0.0,0.0,0.05
12836,rebelstar: tactical command,GBA,2005.0,Strategy,atari,0.04,0.01,0.0,0.0,0.05
12837,kamen rider: battride war genesis,PS4,2016.0,Action,namco bandai games,0.0,0.0,0.05,0.0,0.05
12838,il-2 sturmovik: cliffs of dover,PC,2011.0,Simulation,ubisoft,0.0,0.04,0.0,0.01,0.05
12839,gladiator: sword of vengeance,XB,2003.0,Action,acclaim entertainment,0.04,0.01,0.0,0.0,0.05
12840,unsolved crimes,DS,2008.0,Adventure,empire interactive,0.04,0.01,0.0,0.0,0.05
12841,minna to kimi no piramekino!,DS,2010.0,Misc,namco bandai games,0.0,0.0,0.05,0.0,0.05
12842,virtua tennis 3,PSP,2007.0,Sports,sega,0.02,0.03,0.0,0.01,0.05
12843,bombastic,PS2,2002.0,Puzzle,capcom,0.03,0.02,0.0,0.01,0.05
12844,xiaolin showdown,DS,2006.0,Action,konami digital entertainment,0.05,0.0,0.0,0.0,0.05
12845,nhl powerplay 98,PS,1997.0,Sports,virgin interactive,0.03,0.02,0.0,0.0,0.05
12846,olympic soccer: atlanta 1996,PS,1996.0,Sports,u.s. gold,0.03,0.02,0.0,0.0,0.05
12847,lernerfolg vorschule: capt'n sharky,DS,2009.0,Misc,tivola,0.0,0.05,0.0,0.01,0.05
12848,samurai dou portable,PSP,2008.0,Action,spike,0.0,0.0,0.05,0.0,0.05
12849,princess on ice,DS,2008.0,Sports,505 games,0.04,0.01,0.0,0.0,0.05
12850,countdown: the game,Wii,2009.0,Puzzle,mindscape,0.0,0.05,0.0,0.0,0.05
12851,phantasy star online episode i & ii plus,GC,2003.0,Role-Playing,sega,0.04,0.01,0.0,0.0,0.05
12852,samurai warriors 4: empires,PSV,2015.0,Action,tecmo koei,0.0,0.0,0.05,0.0,0.05
12853,ducktales: remastered,PS3,2013.0,Action,capcom,0.01,0.04,0.0,0.01,0.05
12854,front mission 2089: border of madness,DS,2008.0,Strategy,square enix,0.0,0.0,0.05,0.0,0.05
12855,miracle girls festival,PSV,2015.0,Misc,sega,0.0,0.0,0.05,0.0,0.05
12856,dual hearts,PS2,2002.0,Role-Playing,sony computer entertainment,0.03,0.02,0.0,0.01,0.05
12857,7 wonders: treasures of seven,DS,2011.0,Puzzle,avanquest,0.02,0.03,0.0,0.01,0.05
12858,nfl quarterback club 2002,GC,2001.0,Sports,acclaim entertainment,0.04,0.01,0.0,0.0,0.05
12859,saki: zenkoku-hen,PSV,2015.0,Misc,kaga create,0.0,0.0,0.05,0.0,0.05
12860,mister slime,DS,2008.0,Action,southpeak games,0.05,0.0,0.0,0.0,0.05
12861,shiren the wanderer 5 plus: fortune tower and the dice of fate,PSV,2015.0,Action,aksys games,0.01,0.0,0.04,0.0,0.05
12862,"murder, she wrote",PC,2009.0,Adventure,focus home interactive,0.0,0.04,0.0,0.01,0.05
12863,virtual villagers: a new home,DS,2010.0,Simulation,pqube,0.04,0.01,0.0,0.0,0.05
12864,wing commander: prophecy,GBA,2003.0,Simulation,"destination software, inc",0.04,0.01,0.0,0.0,0.05
12865,marc ecko's getting up: contents under pressure,PS2,2006.0,Action,atari,0.03,0.02,0.0,0.01,0.05
12866,learn science,DS,2010.0,Misc,dreamcatcher interactive,0.05,0.0,0.0,0.0,0.05
12867,sega soccer slam,XB,2002.0,Sports,sega,0.04,0.01,0.0,0.0,0.05
12868,hakuouki: reimeiroku,PS2,2010.0,Adventure,idea factory,0.0,0.0,0.05,0.0,0.05
12869,vertigo,Wii,2009.0,Strategy,playlogic game factory,0.05,0.0,0.0,0.0,0.05
12870,blood omen 2,GC,2002.0,Action,eidos interactive,0.04,0.01,0.0,0.0,0.05
12871,nba 2k17,X360,2016.0,Sports,take-two interactive,0.04,0.0,0.0,0.01,0.05
12872,shin sangoku musou 5 empires,PSP,2010.0,Action,tecmo koei,0.0,0.0,0.05,0.0,0.05
12873,front mission evolved,PC,2010.0,Shooter,square enix,0.05,0.0,0.0,0.0,0.05
12874,carve,XB,2004.0,Racing,global star,0.04,0.01,0.0,0.0,0.05
12875,blowout,XB,2003.0,Shooter,zoo digital publishing,0.04,0.01,0.0,0.0,0.05
12876,mcdroid,PSP,2011.0,Strategy,namco bandai games,0.0,0.0,0.05,0.0,0.05
12877,gachitora! abarenbou kyoushi in high school,PSP,2011.0,Action,spike,0.0,0.0,0.05,0.0,0.05
12878,wta tour tennis,PS2,2001.0,Sports,konami digital entertainment,0.03,0.02,0.0,0.01,0.05
12879,bottom of the 9th '99,PS,1998.0,Sports,konami digital entertainment,0.03,0.02,0.0,0.0,0.05
12880,dynasty warriors 5,XB,2005.0,Action,tecmo koei,0.04,0.01,0.0,0.0,0.05
12881,reader rabbit 2nd grade,Wii,2007.0,Misc,unknown,0.05,0.0,0.0,0.0,0.05
12882,famicom mini: dig dug,GBA,2004.0,Puzzle,namco bandai games,0.0,0.0,0.05,0.0,0.05
12883,fifa soccer 2003,GBA,2002.0,Sports,electronic arts,0.04,0.01,0.0,0.0,0.05
12884,naval ops: commander,PS2,2004.0,Simulation,tecmo koei,0.03,0.02,0.0,0.01,0.05
12885,adventure time: finn & jake investigations,WiiU,2015.0,Action,little orbit,0.03,0.02,0.0,0.0,0.05
12886,defendin' de penguin,Wii,2008.0,Strategy,zushi games,0.05,0.0,0.0,0.0,0.05
12887,bleach: blade battlers,PS2,2006.0,Fighting,sony computer entertainment,0.0,0.0,0.05,0.0,0.05
12888,rez,PS2,2001.0,Shooter,sony computer entertainment,0.03,0.02,0.0,0.01,0.05
12889,goosebumps: the game,3DS,2015.0,Adventure,wayforward technologies,0.05,0.0,0.0,0.01,0.05
12890,mlb slugfest 2006,XB,2006.0,Sports,midway games,0.04,0.01,0.0,0.0,0.05
12891,rockin' pretty,DS,2009.0,Misc,arc system works,0.05,0.0,0.0,0.0,0.05
12892,jake power: policeman,DS,2008.0,Adventure,ubisoft,0.05,0.0,0.0,0.0,0.05
12893,samurai warriors 4-ii,PSV,2015.0,Action,tecmo koei,0.0,0.0,0.05,0.0,0.05
12894,jissen pachislot hisshouhou! hokuto no ken ds se,DS,2006.0,Misc,sega,0.0,0.0,0.05,0.0,0.05
12895,uefa euro 2004: portugal,XB,2004.0,Sports,electronic arts,0.04,0.01,0.0,0.0,0.05
12896,lufia: the ruins of lore,GBA,2002.0,Role-Playing,taito,0.04,0.01,0.0,0.0,0.05
12897,major minor's majestic march,Wii,2009.0,Misc,majesco entertainment,0.05,0.0,0.0,0.0,0.05
12898,shaman king: soul fight,GC,2003.0,Platform,namco bandai games,0.0,0.0,0.05,0.0,0.05
12899,samurai deeper kyo,PS,2002.0,Fighting,namco bandai games,0.0,0.0,0.05,0.0,0.05
12900,samantha swift and the hidden roses of athena,DS,2010.0,Adventure,unknown,0.04,0.01,0.0,0.0,0.05
12901,dark souls iii,PC,2016.0,Role-Playing,namco bandai games,0.0,0.05,0.0,0.0,0.05
12902,medabots: infinity,GC,2003.0,Role-Playing,ubisoft,0.04,0.01,0.0,0.0,0.05
12903,tom clancy's hawx 2,PC,2010.0,Action,ubisoft,0.0,0.04,0.0,0.01,0.05
12904,zapper: one wicked cricket!,XB,2002.0,Platform,infogrames,0.04,0.01,0.0,0.0,0.05
12905,jirou akagawa: majotachi no nemuri,SNES,1995.0,Adventure,pack-in-video,0.0,0.0,0.05,0.0,0.05
12906,arcana heart 3,X360,2011.0,Fighting,pqube,0.0,0.03,0.02,0.0,0.05
12907,bust-a-bloc,PS2,2002.0,Puzzle,midas interactive entertainment,0.0,0.0,0.05,0.0,0.05
12908,sitting ducks,PS2,2003.0,Platform,lsp games,0.03,0.02,0.0,0.01,0.05
12909,puyo puyo 7,Wii,2009.0,Puzzle,sega,0.0,0.0,0.05,0.0,0.05
12910,animal planet: vet collection,DS,2010.0,Simulation,activision,0.05,0.0,0.0,0.0,0.05
12911,imagine animal doctor care center,DS,2010.0,Simulation,ubisoft,0.05,0.0,0.0,0.0,0.05
12912,rugby 15,X360,2015.0,Sports,bigben interactive,0.0,0.05,0.0,0.0,0.05
12913,nfl blitz pro,XB,2003.0,Sports,midway games,0.04,0.01,0.0,0.0,0.05
12914,major league baseball 2k11,PSP,2011.0,Sports,take-two interactive,0.05,0.0,0.0,0.0,0.05
12915,uta no prince-sama: music 3,PSV,2016.0,Action,broccoli,0.0,0.0,0.05,0.0,0.05
12916,pretty cure all stars everyone gather ? let's dance!,Wii,2013.0,Misc,namco bandai games,0.0,0.0,0.05,0.0,0.05
12917,mountain bike adrenaline,PS2,2007.0,Sports,unknown,0.03,0.02,0.0,0.01,0.05
12918,new prince of tennis: go to the top,3DS,2015.0,Action,furyu,0.0,0.0,0.05,0.0,0.05
12919,zyuden sentai kyoryuger: game de gaburincho!!,3DS,2013.0,Action,namco bandai games,0.0,0.0,0.05,0.0,0.05
12920,nobunaga's ambition: sphere of influence,PSV,2014.0,Strategy,tecmo koei,0.0,0.0,0.05,0.0,0.05
12921,hi-octane: the track fights back!,PS,1995.0,Racing,electronic arts,0.03,0.02,0.0,0.0,0.05
12922,venetica,PC,2009.0,Role-Playing,dtp entertainment,0.0,0.04,0.0,0.01,0.05
12923,black sigil: blade of the exiled,DS,2009.0,Role-Playing,graffiti,0.05,0.0,0.0,0.0,0.05
12924,tour de france 2011,X360,2007.0,Racing,focus home interactive,0.0,0.05,0.0,0.01,0.05
12925,wakeboarding unleashed featuring shaun murray,XB,2003.0,Sports,activision,0.04,0.01,0.0,0.0,0.05
12926,trackmania turbo: build to race,DS,2010.0,Racing,ubisoft,0.03,0.02,0.0,0.01,0.05
12927,zombiu,PS4,2016.0,Action,ubisoft,0.0,0.04,0.01,0.01,0.05
12928,domino rally,Wii,2007.0,Action,nordcurrent,0.05,0.0,0.0,0.0,0.05
12929,doraemon 2: nobita no toizurando daibouken,SNES,1993.0,Role-Playing,epoch,0.0,0.0,0.05,0.0,0.05
12930,samurai champloo: sidetracked,PS2,2006.0,Action,namco bandai games,0.03,0.02,0.0,0.01,0.05
12931,drill dozer,GBA,2007.0,Platform,unknown,0.04,0.01,0.0,0.0,0.05
12932,teenage mutant ninja turtles: mutants in manhattan,PS3,2016.0,Action,activision,0.01,0.03,0.0,0.01,0.05
12933,katekyoo hitman reborn! ds: shinuki max! vongola carnival!!,DS,2007.0,Action,takara tomy,0.0,0.0,0.05,0.0,0.05
12934,utawarerumono: futari no hakuoro,PSV,2016.0,Misc,aqua plus,0.0,0.0,0.05,0.0,0.05
12935,chaos;child,PSV,2015.0,Adventure,5pb,0.0,0.0,0.05,0.0,0.05
12936,fatal fury: wild ambition,PS,1999.0,Fighting,snk playmore,0.03,0.02,0.0,0.0,0.05
12937,metal fight beyblade: bakugami susanoh shuurai!,DS,2010.0,Action,hudson soft,0.0,0.0,0.05,0.0,0.05
12938,dengeki gakuen rpg: cross of venus,DS,2009.0,Role-Playing,ascii media works,0.0,0.0,0.05,0.0,0.05
12939,judge dredd,PS,1997.0,Platform,gremlin interactive ltd,0.03,0.02,0.0,0.0,0.05
12940,fifa 17,PC,2016.0,Sports,electronic arts,0.0,0.05,0.0,0.0,0.05
12941,minna no ennichi,3DS,2012.0,Action,namco bandai games,0.0,0.0,0.05,0.0,0.05
12942,winning post 8,PS3,2014.0,Racing,tecmo koei,0.0,0.0,0.05,0.0,0.05
12943,king arthur,XB,2004.0,Action,konami digital entertainment,0.04,0.01,0.0,0.0,0.05
12944,dodonpachi resurrection,X360,2010.0,Shooter,rising star games,0.0,0.05,0.0,0.01,0.05
12945,bass rise,PS,1999.0,Sports,namco bandai games,0.03,0.02,0.0,0.0,0.05
12946,uefa champions league 2006-2007,X360,2007.0,Sports,electronic arts,0.04,0.01,0.0,0.0,0.05
12947,dynamite headdy,GEN,1993.0,Platform,sega,0.0,0.0,0.05,0.0,0.05
12948,hunted: the demon's forge,PC,2011.0,Action,bethesda softworks,0.03,0.01,0.0,0.01,0.05
12949,choujikuu yousai macross: do you remember love,PS3,2012.0,Shooter,namco bandai games,0.0,0.0,0.05,0.0,0.05
12950,arcania: gothic 4,PS4,2015.0,Role-Playing,nordic games,0.04,0.0,0.0,0.01,0.05
12951,persona 2: eternal punishment,PSP,2012.0,Role-Playing,atlus,0.0,0.0,0.05,0.0,0.05
12952,dragon's lair 3d: return to the lair,XB,2002.0,Platform,ubisoft,0.04,0.01,0.0,0.0,0.05
12953,growlanser: heritage of war (jp sales),PS2,2006.0,Role-Playing,rising star games,0.0,0.0,0.05,0.0,0.05
12954,the bureau: xcom declassified,PC,2013.0,Shooter,take-two interactive,0.0,0.05,0.0,0.01,0.05
12955,myst iv: revelation,XB,2005.0,Adventure,ubisoft,0.04,0.01,0.0,0.0,0.05
12956,culdcept revolt,3DS,2016.0,Strategy,nintendo,0.0,0.0,0.05,0.0,0.05
12957,sushi go-round,Wii,2010.0,Simulation,asylum entertainment,0.05,0.0,0.0,0.0,0.05
12958,pachinko wars ii,SNES,1993.0,Misc,coconuts japan,0.0,0.0,0.05,0.0,0.05
12959,myth makers: orbs of doom,Wii,2007.0,Puzzle,popcorn arcade,0.05,0.0,0.0,0.0,0.05
12960,toy soldiers: war chest,XOne,2015.0,Action,ubisoft,0.05,0.0,0.0,0.01,0.05
12961,the nightmare of druaga: fushigino dungeon,PS2,2004.0,Role-Playing,arika,0.03,0.02,0.0,0.01,0.05
12962,omega labyrinth,PSV,2015.0,Role-Playing,d3publisher,0.0,0.0,0.05,0.0,0.05
12963,air conflicts: aces of world war ii,PSP,2009.0,Simulation,graffiti,0.05,0.0,0.0,0.0,0.05
12964,cities in motion,PC,2011.0,Simulation,paradox interactive,0.0,0.04,0.0,0.01,0.05
12965,aliens in the attic,DS,2009.0,Action,playlogic game factory,0.05,0.0,0.0,0.0,0.05
12966,virtua striker 2002,GC,2002.0,Sports,sega,0.01,0.0,0.03,0.0,0.05
12967,kamen rider: dragon knight,DS,2009.0,Fighting,d3publisher,0.05,0.0,0.0,0.0,0.05
12968,code lyoko,DS,2007.0,Action,game factory,0.03,0.01,0.0,0.0,0.05
12969,taito legends power up,PSP,2007.0,Action,destineer,0.05,0.0,0.0,0.0,0.05
12970,fate/unlimited codes portable,PSP,2009.0,Fighting,capcom,0.0,0.0,0.05,0.0,0.05
12971,metal slug anthology,PSP,2007.0,Shooter,ignition entertainment,0.02,0.0,0.02,0.01,0.05
12972,tenchu: dark secret,DS,2006.0,Action,from software,0.03,0.0,0.01,0.0,0.05
12973,game no kanzume vol 2,SCD,1994.0,Misc,sega,0.0,0.0,0.05,0.0,0.05
12974,disney's pk: out of the shadows,GC,2002.0,Platform,ubisoft,0.04,0.01,0.0,0.0,0.05
12975,zoo quest: puzzle fun!,DS,2008.0,Puzzle,jowood productions,0.05,0.0,0.0,0.0,0.05
12976,jojo no kimy? na b?ken fantomu buraddo,PS2,2006.0,Action,namco bandai games,0.0,0.0,0.05,0.0,0.05
12977,the idolmaster 2,X360,2011.0,Simulation,namco bandai games,0.0,0.0,0.05,0.0,0.05
12978,pq2: practical intelligence quotient,PSP,2006.0,Puzzle,d3publisher,0.04,0.0,0.0,0.0,0.05
12979,mr bean's wacky world of wii,Wii,2009.0,Adventure,blast! entertainment ltd,0.0,0.05,0.0,0.0,0.05
12980,powerdrome,PS2,2004.0,Racing,evolved games,0.03,0.02,0.0,0.01,0.05
12981,dreamer series: puppy trainer,DS,2008.0,Simulation,dreamcatcher interactive,0.05,0.0,0.0,0.0,0.05
12982,pro yakyuu spirits 5 kanzenban,PS2,2008.0,Sports,konami digital entertainment,0.0,0.0,0.05,0.0,0.05
12983,tsumiki: block drop mania,DS,2007.0,Action,nobilis,0.05,0.0,0.0,0.0,0.05
12984,shin sangoku musou 5 special,PSP,2009.0,Action,tecmo koei,0.0,0.0,0.05,0.0,0.05
12985,pony friends: mini breeds edition,DS,2008.0,Simulation,eidos interactive,0.05,0.0,0.0,0.0,0.05
12986,otogi 2: immortal warriors,XB,2003.0,Action,sega,0.04,0.01,0.0,0.0,0.05
12987,legend of kay,PS2,2005.0,Action,jowood productions,0.03,0.02,0.0,0.01,0.05
12988,piglet's big game,GC,2003.0,Platform,gotham games,0.04,0.01,0.0,0.0,0.05
12989,dead or alive xtreme 3: fortune,PS4,2016.0,Sports,tecmo koei,0.0,0.0,0.05,0.0,0.05
12990,ivy the kiwi?,DS,2010.0,Puzzle,rising star games,0.04,0.0,0.0,0.0,0.05
12991,fallout: brotherhood of steel,XB,2004.0,Role-Playing,avalon interactive,0.04,0.01,0.0,0.0,0.05
12992,strawberry shortcake: strawberryland games,DS,2006.0,Action,game factory,0.05,0.0,0.0,0.0,0.05
12993,koi to senkyo to chocolate portable,PSP,2012.0,Adventure,kadokawa shoten,0.0,0.0,0.05,0.0,0.05
12994,indycar series,XB,2003.0,Racing,codemasters,0.04,0.01,0.0,0.0,0.05
12995,hysteria hospital: emergency ward,Wii,2009.0,Action,oxygen interactive,0.05,0.0,0.0,0.0,0.05
12996,dokapon journey,DS,2008.0,Role-Playing,sting,0.05,0.0,0.0,0.0,0.05
12997,ultra bust-a-move,XB,2004.0,Puzzle,505 games,0.04,0.01,0.0,0.0,0.05
12998,rally fusion: race of champions,XB,2002.0,Racing,activision,0.04,0.01,0.0,0.0,0.05
12999,piglet's big game,GBA,2003.0,Platform,thq,0.04,0.01,0.0,0.0,0.05
13000,lucha libre aaa: heroes del ring,X360,2010.0,Fighting,konami digital entertainment,0.05,0.0,0.0,0.0,0.05
13001,pony friends,DS,2007.0,Simulation,eidos interactive,0.0,0.05,0.0,0.01,0.05
13002,natural doctrine,PS3,2014.0,Role-Playing,nippon ichi software,0.03,0.01,0.01,0.01,0.05
13003,pinball hall of fame: the gottlieb collection,GC,2005.0,Misc,crave entertainment,0.04,0.01,0.0,0.0,0.05
13004,ferrari f355 challenge,PS2,2002.0,Racing,sony computer entertainment,0.03,0.02,0.0,0.01,0.05
13005,morphx,X360,2010.0,Shooter,505 games,0.05,0.0,0.0,0.0,0.05
13006,stranger of sword city,PSV,2015.0,Role-Playing,nippon ichi software,0.02,0.02,0.0,0.01,0.05
13007,air traffic chaos,DS,2007.0,Simulation,ertain,0.05,0.0,0.0,0.0,0.05
13008,battleship / connect four / sorry! / trouble,DS,2006.0,Puzzle,"destination software, inc",0.05,0.0,0.0,0.0,0.05
13009,prism: light the way,DS,2007.0,Puzzle,eidos interactive,0.05,0.0,0.0,0.0,0.05
13010,tiny toon adventures: toonenstein - dare to scare,PS,1998.0,Action,swing! entertainment,0.03,0.02,0.0,0.0,0.05
13011,tv anime: fairy tale gekitou! madoushi kessen,DS,2010.0,Fighting,hudson soft,0.0,0.0,0.05,0.0,0.05
13012,shifters,PS2,2002.0,Adventure,3do,0.03,0.02,0.0,0.01,0.05
13013,rpg tsukuru ds,DS,2010.0,Role-Playing,enterbrain,0.0,0.0,0.05,0.0,0.05
13014,wrc 5: fia world rally championship,PS4,2015.0,Sports,bigben interactive,0.0,0.04,0.0,0.01,0.05
13015,earth defense force 4.1: the shadow of new despair,PS4,2015.0,Shooter,xseed games,0.02,0.02,0.0,0.01,0.05
13016,the bigs 2,DS,2009.0,Sports,take-two interactive,0.05,0.0,0.0,0.0,0.05
13017,dramatic dungeon: sakura wars - kimi arugatame,DS,2008.0,Role-Playing,sega,0.0,0.0,0.05,0.0,0.05
13018,tna impact: cross the line,PSP,2010.0,Fighting,southpeak games,0.05,0.0,0.0,0.0,0.05
13019,spongebob: heropants,PSV,2015.0,Platform,activision,0.03,0.01,0.0,0.01,0.05
13020,lagoon,SNES,1991.0,Role-Playing,kemco,0.0,0.0,0.05,0.0,0.05
13021,nanostray 2,DS,2008.0,Shooter,codemasters,0.03,0.01,0.0,0.0,0.05
13022,project setsuna,PSV,2016.0,Role-Playing,square enix,0.0,0.0,0.05,0.0,0.05
13023,microsoft flight simulator x acceleration expansion pack,PC,2007.0,Simulation,microsoft game studios,0.0,0.04,0.0,0.01,0.05
13024,trick x logic: season 1,PSP,2010.0,Adventure,sony computer entertainment,0.0,0.0,0.05,0.0,0.05
13025,mortal kombat x,PC,2015.0,Fighting,warner bros. interactive entertainment,0.01,0.04,0.0,0.0,0.05
13026,mawashite tsunageru touch panic,DS,2006.0,Puzzle,nintendo,0.0,0.0,0.05,0.0,0.05
13027,luminous arc infinity,PSV,2015.0,Action,marvel entertainment,0.0,0.0,0.05,0.0,0.05
13028,monster! bass fishing,GBA,2003.0,Sports,ignition entertainment,0.04,0.01,0.0,0.0,0.05
13029,sigma star saga,GBA,2005.0,Role-Playing,atari,0.04,0.01,0.0,0.0,0.05
13030,winning post 7 2010,PSP,2010.0,Sports,tecmo koei,0.0,0.0,0.05,0.0,0.05
13031,assetto corsa,PS4,2016.0,Racing,505 games,0.0,0.04,0.0,0.01,0.05
13032,batman: gotham city racer,PS,2001.0,Racing,ubisoft,0.03,0.02,0.0,0.0,0.05
13033,sengoku basara x,PS2,2008.0,Fighting,capcom,0.0,0.0,0.05,0.0,0.05
13034,plants vs. zombies,PC,2009.0,Strategy,popcap games,0.0,0.04,0.0,0.01,0.05
13035,top spin 2,DS,2006.0,Sports,take-two interactive,0.05,0.0,0.0,0.0,0.05
13036,doraemon: nobita no kyouryuu 2006 ds,DS,2006.0,Role-Playing,sega,0.0,0.0,0.05,0.0,0.05
13037,ontamarama,DS,2007.0,Action,atlus,0.05,0.0,0.0,0.0,0.05
13038,hakuoki: stories of the shinsengumi,PS3,2010.0,Adventure,idea factory,0.02,0.0,0.03,0.0,0.05
13039,dokidoki majo shinpan!,DS,2007.0,Adventure,snk playmore,0.0,0.0,0.05,0.0,0.05
13040,star wars: republic commando,PC,2005.0,Shooter,lucasarts,0.0,0.04,0.0,0.01,0.05
13041,starry ? sky: in spring,PSP,2010.0,Misc,asgard,0.0,0.0,0.05,0.0,0.05
13042,fifa soccer 2004,GBA,2003.0,Sports,electronic arts,0.04,0.01,0.0,0.0,0.05
13043,armored core: formula front extreme battle,PSP,2004.0,Simulation,505 games,0.05,0.0,0.0,0.0,0.05
13044,downforce,PS2,2002.0,Racing,avalon interactive,0.03,0.02,0.0,0.01,0.05
13045,bejeweled twist,PC,2008.0,Puzzle,popcap games,0.01,0.04,0.0,0.01,0.05
13046,street fighter v,PC,2016.0,Fighting,capcom,0.0,0.05,0.0,0.0,0.05
13047,little busters! converted edition,PS2,2009.0,Adventure,prototype,0.0,0.0,0.05,0.0,0.05
13048,enemy front,X360,2014.0,Shooter,namco bandai games,0.02,0.03,0.0,0.0,0.05
13049,dream salon,Wii,2009.0,Misc,zoo games,0.05,0.0,0.0,0.0,0.05
13050,disney's party,GC,2002.0,Misc,electronic arts,0.04,0.01,0.0,0.0,0.05
13051,tennis no oji-sama: 2005 crystal drive,DS,2004.0,Sports,konami digital entertainment,0.0,0.0,0.05,0.0,0.05
13052,sherlock holmes: crimes & punishments,PC,2014.0,Adventure,focus home interactive,0.0,0.05,0.0,0.0,0.05
13053,jenga world tour,Wii,2007.0,Misc,atari,0.05,0.0,0.0,0.0,0.05
13054,summon night x: tears crown,DS,2009.0,Role-Playing,namco bandai games,0.0,0.0,0.05,0.0,0.05
13055,secret files: tunguska,DS,2008.0,Adventure,deep silver,0.04,0.01,0.0,0.0,0.05
13056,taiho shichauzo!,PS,2001.0,Adventure,pioneer ldc,0.0,0.0,0.05,0.0,0.05
13057,battle vs. chess,PS3,2007.0,Misc,topware interactive,0.0,0.04,0.0,0.01,0.05
13058,phantom crash,XB,2002.0,Simulation,phantagram,0.03,0.01,0.01,0.0,0.05
13059,men of war: assault squad,PC,2011.0,Strategy,1c company,0.01,0.03,0.0,0.01,0.05
13060,fishdom,DS,2011.0,Puzzle,atari,0.05,0.0,0.0,0.0,0.05
13061,yanya caballista: city skater,PS2,2001.0,Sports,tecmo koei,0.02,0.02,0.0,0.01,0.05
13062,expendable,PS,1999.0,Action,infogrames,0.03,0.02,0.0,0.0,0.05
13063,imagine: artist,DS,2009.0,Misc,ubisoft,0.05,0.0,0.0,0.0,0.05
13064,pet pals: new leash on life,DS,2010.0,Simulation,destineer,0.05,0.0,0.0,0.0,0.05
13065,seaworld adventure parks: shamu's deep sea adventure,DS,2005.0,Adventure,activision,0.05,0.0,0.0,0.0,0.05
13066,the idolmaster: gravure for you! vol. 2,PS3,2011.0,Misc,namco bandai games,0.0,0.0,0.05,0.0,0.05
13067,arthur! ready to race,PS,2000.0,Racing,the learning company,0.03,0.02,0.0,0.0,0.05
13068,thunder force v: perfect system,PS,1998.0,Shooter,technosoft,0.03,0.02,0.0,0.0,0.05
13069,the typing of the dead,DC,2000.0,Shooter,sega,0.0,0.0,0.05,0.0,0.05
13070,the idolm@ster: dearly stars,DS,2009.0,Adventure,namco bandai games,0.0,0.0,0.05,0.0,0.05
13071,kids learn music a+ edition,DS,2011.0,Misc,unknown,0.05,0.0,0.0,0.0,0.05
13072,child of light,PS4,2014.0,Role-Playing,ubisoft,0.0,0.01,0.04,0.0,0.05
13073,over the hedge: hammy goes nuts!,PSP,2006.0,Platform,activision,0.05,0.0,0.0,0.0,0.05
13074,kart racer,Wii,2009.0,Racing,nordic games,0.03,0.01,0.0,0.0,0.05
13075,bakemonogatari portable,PSP,2012.0,Action,namco bandai games,0.0,0.0,0.05,0.0,0.05
13076,sam & max: beyond time and space,Wii,2010.0,Adventure,atari,0.05,0.0,0.0,0.0,0.05
13077,to heart 2: dungeon travelers,PSV,2015.0,Adventure,aqua plus,0.0,0.0,0.05,0.0,0.05
